city_clean,company_size_clean,edu_score,salary_mid,search_keyword,competitiveness_score
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
北京,50人以下,2,11.0,Java开发,0.8
上海,50人以下,2,11.0,Java开发,0.8
上海,50人以下,2,11.0,Java开发,0.8
广州,50人以下,2,11.0,Java开发,0.8
广州,50人以下,2,11.0,Java开发,0.8
广州,50人以下,2,11.0,Java开发,0.8
深圳,50人以下,2,11.0,Java开发,0.8
深圳,50人以下,2,11.0,Java开发,0.8
深圳,50人以下,2,11.0,Java开发,0.8
深圳,50人以下,2,11.0,Java开发,0.8
深圳,50人以下,2,11.0,Java开发,0.8
上海,50人以下,2,11.0,后端开发,0.8
上海,50人以下,2,11.0,客户端开发,0.8
上海,50人以下,2,11.0,推荐算法,0.8
上海,50人以下,2,11.0,推荐算法,0.8
上海,50人以下,2,11.0,推荐算法,0.8
上海,50人以下,2,11.0,推荐算法,0.8
上海,50人以下,2,11.0,大模型算法,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
北京,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
上海,50人以下,2,11.0,产品经理,0.8
深圳,50人以下,2,11.0,产品经理,0.8
深圳,50人以下,2,11.0,产品经理,0.8
深圳,50人以下,2,11.0,产品经理,0.8
杭州,50人以下,2,11.0,产品经理,0.8
杭州,50人以下,2,11.0,产品经理,0.8
上海,50人以下,3,11.0,后端开发,0.7
上海,50人以下,3,11.0,推荐算法,0.7
北京,50人以下,3,11.0,产品经理,0.7
上海,50人以下,3,11.0,产品经理,0.7
深圳,150-500人,0,9.9,数据分析,0.94
深圳,50人以下,0,9.9,产品经理,0.94
成都,50人以下,0,9.9,产品运营,0.94
上海,50人以下,2,9.9,Java开发,0.74
北京,50人以下,2,9.9,后端开发,0.74
上海,50人以下,2,9.9,算法工程师,0.74
上海,150-500人,2,9.9,数据分析,0.74
北京,50人以下,2,9.9,产品经理,0.74
北京,50人以下,3,9.9,后端开发,0.64
北京,50人以下,3,9.9,后端开发,0.64
北京,50-150人,3,9.9,后端开发,0.64
北京,50-150人,3,9.9,后端开发,0.64
北京,50人以下,3,9.9,后端开发,0.64
北京,50人以下,3,9.9,后端开发,0.64
北京,50人以下,3,9.9,后端开发,0.64
上海,50-150人,3,9.9,后端开发,0.64
上海,150-500人,3,9.9,后端开发,0.64
上海,50人以下,3,9.9,后端开发,0.64
深圳,50人以下,3,9.9,后端开发,0.64
杭州,50人以下,3,9.9,后端开发,0.64
杭州,50人以下,3,9.9,后端开发,0.64
北京,50人以下,3,9.9,算法工程师,0.64
上海,50人以下,3,9.9,算法工程师,0.64
杭州,50人以下,2,9.0,后端开发,0.6909
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
上海,50人以下,0,8.8,Java开发,0.88
杭州,15-50人,0,8.8,Java开发,0.88
南京,50-150人,0,8.8,Java开发,0.88
北京,50人以下,0,8.8,后端开发,0.88
北京,50人以下,0,8.8,后端开发,0.88
北京,50人以下,0,8.8,后端开发,0.88
全国,50-150人,0,8.8,后端开发,0.88
上海,50人以下,0,8.8,后端开发,0.88
上海,50人以下,0,8.8,后端开发,0.88
上海,50人以下,0,8.8,后端开发,0.88
上海,50人以下,0,8.8,后端开发,0.88
杭州,15-50人,0,8.8,后端开发,0.88
长沙,50人以下,0,8.8,后端开发,0.88
北京,50人以下,0,8.8,算法工程师,0.88
上海,50人以下,0,8.8,算法工程师,0.88
上海,50人以下,0,8.8,算法工程师,0.88
长沙,50人以下,0,8.8,算法工程师,0.88
北京,150-500人,0,8.8,数据分析,0.88
武汉,50-150人,0,8.8,产品经理,0.88
成都,15-50人,0,8.8,产品运营,0.88
成都,15-50人,1,8.8,Java开发,0.78
北京,50人以下,2,8.8,Java开发,0.68
北京,15-50人,2,8.8,Java开发,0.68
北京,50-150人,2,8.8,Java开发,0.68
北京,50人以下,2,8.8,Java开发,0.68
北京,50-150人,2,8.8,Java开发,0.68
北京,50-150人,2,8.8,Java开发,0.68
北京,50人以下,2,8.8,Java开发,0.68
北京,50人以下,2,8.8,Java开发,0.68
北京,50-150人,2,8.8,Java开发,0.68
北京,50人以下,2,8.8,Java开发,0.68
上海,50-150人,2,8.8,Java开发,0.68
上海,50-150人,2,8.8,Java开发,0.68
上海,50-150人,2,8.8,Java开发,0.68
上海,50-150人,2,8.8,Java开发,0.68
上海,50人以下,2,8.8,Java开发,0.68
上海,50-150人,2,8.8,Java开发,0.68
上海,15-50人,2,8.8,Java开发,0.68
上海,50人以下,2,8.8,Java开发,0.68
上海,50人以下,2,8.8,Java开发,0.68
上海,50人以下,2,8.8,Java开发,0.68
上海,50人以下,2,8.8,Java开发,0.68
杭州,50人以下,2,8.8,Java开发,0.68
北京,150-500人,2,8.8,前端开发,0.68
北京,50人以下,2,8.8,后端开发,0.68
北京,50人以下,2,8.8,后端开发,0.68
北京,15-50人,2,8.8,后端开发,0.68
北京,50人以下,2,8.8,后端开发,0.68
上海,15-50人,2,8.8,后端开发,0.68
上海,50人以下,2,8.8,后端开发,0.68
上海,50人以下,2,8.8,后端开发,0.68
广州,50人以下,2,8.8,后端开发,0.68
深圳,50-150人,2,8.8,后端开发,0.68
深圳,50-150人,2,8.8,后端开发,0.68
青岛,150-500人,2,8.8,后端开发,0.68
深圳,150-500人,2,8.8,客户端开发,0.68
北京,50人以下,2,8.8,算法工程师,0.68
北京,50人以下,2,8.8,算法工程师,0.68
北京,50人以下,2,8.8,算法工程师,0.68
上海,50人以下,2,8.8,算法工程师,0.68
上海,15-50人,2,8.8,算法工程师,0.68
深圳,50人以下,2,8.8,算法工程师,0.68
北京,50人以下,2,8.8,人工智能,0.68
上海,50-150人,2,8.8,数据分析,0.68
上海,50-150人,2,8.8,数据分析,0.68
上海,50人以下,2,8.8,数据分析,0.68
上海,15-50人,2,8.8,数据分析,0.68
北京,50-150人,2,8.8,产品经理,0.68
北京,50-150人,2,8.8,产品经理,0.68
北京,50人以下,2,8.8,产品经理,0.68
北京,50-150人,2,8.8,产品经理,0.68
北京,15-50人,2,8.8,产品经理,0.68
北京,50人以下,2,8.8,产品经理,0.68
上海,50-150人,2,8.8,产品经理,0.68
上海,50-150人,2,8.8,产品经理,0.68
上海,50-150人,2,8.8,产品经理,0.68
上海,50-150人,2,8.8,产品经理,0.68
广州,150-500人,2,8.8,游戏开发,0.68
北京,50人以下,3,8.8,Java开发,0.58
上海,50人以下,3,8.8,Java开发,0.58
上海,50人以下,3,8.8,Java开发,0.58
上海,150-500人,3,8.8,Java开发,0.58
上海,50人以下,3,8.8,Java开发,0.58
深圳,150-500人,3,8.8,Java开发,0.58
上海,15-50人,3,8.8,前端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,50人以下,3,8.8,后端开发,0.58
北京,50-150人,3,8.8,后端开发,0.58
北京,50人以下,3,8.8,后端开发,0.58
北京,15-50人,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,50人以下,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,50人以下,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,后端开发,0.58
北京,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,150-500人,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,150-500人,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
上海,50人以下,3,8.8,后端开发,0.58
广州,50人以下,3,8.8,后端开发,0.58
深圳,50-150人,3,8.8,后端开发,0.58
深圳,150-500人,3,8.8,后端开发,0.58
深圳,50人以下,3,8.8,后端开发,0.58
宁波,15-50人,3,8.8,后端开发,0.58
北京,150-500人,3,8.8,客户端开发,0.58
北京,50人以下,3,8.8,算法工程师,0.58
北京,50人以下,3,8.8,算法工程师,0.58
上海,50人以下,3,8.8,算法工程师,0.58
上海,150-500人,3,8.8,算法工程师,0.58
上海,15-50人,3,8.8,算法工程师,0.58
深圳,15-50人,3,8.8,算法工程师,0.58
重庆,50人以下,3,8.8,人工智能,0.58
成都,15-50人,4,8.8,后端开发,0.48
北京,50人以下,0,8.5,Java开发,0.8636
北京,50人以下,2,8.350000000000001,Java开发,0.6555
上海,50人以下,2,8.350000000000001,Java开发,0.6555
杭州,50人以下,2,8.350000000000001,Java开发,0.6555
杭州,50人以下,2,8.350000000000001,Java开发,0.6555
北京,50人以下,2,8.350000000000001,后端开发,0.6555
北京,50人以下,2,8.350000000000001,后端开发,0.6555
上海,50人以下,2,8.350000000000001,后端开发,0.6555
上海,50人以下,2,8.350000000000001,后端开发,0.6555
杭州,50人以下,2,8.350000000000001,后端开发,0.6555
全国,150-500人,0,8.25,后端开发,0.85
上海,15-50人,0,8.25,测试开发,0.85
上海,50人以下,0,8.25,算法工程师,0.85
上海,50人以下,0,8.25,算法工程师,0.85
上海,50人以下,0,8.25,数据分析,0.85
北京,50人以下,2,8.25,Java开发,0.65
上海,50人以下,2,8.25,Java开发,0.65
上海,50-150人,2,8.25,Java开发,0.65
深圳,150-500人,2,8.25,Java开发,0.65
北京,50-150人,2,8.25,后端开发,0.65
杭州,15人以下,2,8.25,后端开发,0.65
北京,50人以下,2,8.25,产品经理,0.65
深圳,150-500人,2,8.25,产品经理,0.65
上海,15-50人,3,8.25,Java开发,0.55
北京,15-50人,3,8.25,后端开发,0.55
北京,50人以下,3,8.25,后端开发,0.55
北京,50人以下,3,8.25,后端开发,0.55
北京,50人以下,3,8.25,后端开发,0.55
北京,15-50人,3,8.25,后端开发,0.55
上海,50人以下,3,8.25,后端开发,0.55
上海,50人以下,3,8.25,后端开发,0.55
深圳,50人以下,3,8.25,后端开发,0.55
深圳,50人以下,3,8.25,后端开发,0.55
深圳,50人以下,3,8.25,后端开发,0.55
深圳,50人以下,3,8.25,后端开发,0.55
上海,50-150人,3,8.25,算法工程师,0.55
深圳,50人以下,3,8.25,算法工程师,0.55
上海,15-50人,3,8.25,大模型算法,0.55
上海,15-50人,3,8.25,产品经理,0.55
北京,50人以下,0,8.0,Java开发,0.8364
北京,50人以下,2,7.800000000000001,Java开发,0.6255
武汉,50人以下,2,7.800000000000001,Java开发,0.6255
上海,50人以下,2,7.800000000000001,产品经理,0.6255
深圳,50人以下,2,7.800000000000001,产品经理,0.6255
北京,150-500人,0,7.7,Java开发,0.82
上海,15人以下,0,7.7,Java开发,0.82
北京,50人以下,0,7.7,后端开发,0.82
北京,50人以下,0,7.7,后端开发,0.82
北京,50人以下,0,7.7,后端开发,0.82
成都,50-150人,0,7.7,人工智能,0.82
上海,50人以下,0,7.7,产品经理,0.82
北京,50人以下,0,7.7,产品运营,0.82
上海,50人以下,0,7.7,产品运营,0.82
上海,50人以下,1,7.7,测试开发,0.72
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
上海,50人以下,2,7.7,Java开发,0.62
杭州,50人以下,2,7.7,Java开发,0.62
杭州,50人以下,2,7.7,Java开发,0.62
北京,50人以下,2,7.7,前端开发,0.62
上海,50人以下,2,7.7,前端开发,0.62
上海,50人以下,2,7.7,前端开发,0.62
深圳,50人以下,2,7.7,前端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,150-500人,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,15-50人,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
北京,50人以下,2,7.7,后端开发,0.62
上海,15-50人,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,150-500人,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,50人以下,2,7.7,后端开发,0.62
上海,150-500人,2,7.7,后端开发,0.62
杭州,50人以下,2,7.7,后端开发,0.62
上海,50-150人,2,7.7,测试开发,0.62
北京,50人以下,2,7.7,客户端开发,0.62
北京,50人以下,2,7.7,客户端开发,0.62
上海,50人以下,2,7.7,客户端开发,0.62
上海,50人以下,2,7.7,客户端开发,0.62
北京,50人以下,2,7.7,算法工程师,0.62
北京,50人以下,2,7.7,算法工程师,0.62
北京,50人以下,2,7.7,算法工程师,0.62
北京,50人以下,2,7.7,算法工程师,0.62
北京,50人以下,2,7.7,算法工程师,0.62
北京,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,算法工程师,0.62
杭州,50人以下,2,7.7,算法工程师,0.62
上海,50人以下,2,7.7,推荐算法,0.62
北京,50人以下,2,7.7,计算机视觉,0.62
上海,50人以下,2,7.7,计算机视觉,0.62
深圳,50人以下,2,7.7,计算机视觉,0.62
北京,50人以下,2,7.7,大模型算法,0.62
上海,50人以下,2,7.7,大模型算法,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,15-50人,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
北京,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据分析,0.62
深圳,50人以下,2,7.7,数据分析,0.62
深圳,50人以下,2,7.7,数据分析,0.62
杭州,50人以下,2,7.7,数据分析,0.62
上海,50人以下,2,7.7,数据工程师,0.62
上海,50人以下,2,7.7,数据工程师,0.62
上海,50-150人,2,7.7,数据工程师,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品经理,0.62
上海,50-150人,2,7.7,产品经理,0.62
上海,15-50人,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,150-500人,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,15-50人,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,150-500人,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
上海,50人以下,2,7.7,产品经理,0.62
广州,150-500人,2,7.7,产品经理,0.62
广州,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
深圳,50人以下,2,7.7,产品经理,0.62
杭州,50人以下,2,7.7,产品经理,0.62
杭州,50人以下,2,7.7,产品经理,0.62
杭州,50人以下,2,7.7,产品经理,0.62
杭州,50人以下,2,7.7,产品经理,0.62
杭州,50人以下,2,7.7,产品经理,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50-150人,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,150-500人,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,15-50人,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
上海,50人以下,2,7.7,产品运营,0.62
广州,50人以下,2,7.7,产品运营,0.62
广州,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50-150人,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
深圳,50人以下,2,7.7,产品运营,0.62
杭州,50人以下,2,7.7,产品运营,0.62
杭州,50人以下,2,7.7,产品运营,0.62
武汉,50人以下,2,7.7,产品运营,0.62
西安,50-150人,2,7.7,产品运营,0.62
北京,50人以下,2,7.7,数据运营,0.62
北京,50-150人,2,7.7,数据运营,0.62
北京,50人以下,2,7.7,数据运营,0.62
上海,50人以下,2,7.7,UI设计师,0.62
上海,50人以下,2,7.7,UI设计师,0.62
上海,50人以下,2,7.7,UI设计师,0.62
上海,50人以下,2,7.7,UI设计师,0.62
上海,50人以下,2,7.7,UI设计师,0.62
北京,50人以下,3,7.7,Java开发,0.52
上海,150-500人,3,7.7,Java开发,0.52
上海,50-150人,3,7.7,Java开发,0.52
北京,50人以下,3,7.7,后端开发,0.52
北京,50-150人,3,7.7,后端开发,0.52
北京,50人以下,3,7.7,后端开发,0.52
北京,50人以下,3,7.7,后端开发,0.52
